Series,Nt,Nv,Nh,Lambdal,Lambdah,LambdalMin,LambdalMax,LambdahMin,LambdahMax,Delta,Kappa,Nu,M0,Sigma,T,Mean,StandardDeviation,Kurtosis,KolmogorovSmirnov,Hurst,GPH,ADF,GARCH,Hill,Objective,RunTime
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,3.4,10000.0,0.505,3600000,-8.57788796116747e-6,0.0001217256964937372,364.71345408060597,0.4930298647082228,0.9583642617902622,0.6123991491847244,-69.66804180020233,1.0044009141084764,1.3336985885210926,2732.4194149849636,41.15767312049866
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,3.4,10000.0,0.505,3600000,-8.447049988124944e-6,0.0004161822041927766,254.23043152409053,0.46188795142781797,0.6684181925497119,0.6204735631714414,-72.65619261103666,0.9886423499636874,0.45495410298036015,8287.947298587678,41.15772008895874
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,3.4,10000.0,0.7525,3600000,-3.2493806294689277e-6,6.615765865550131e-5,1154.7058495501688,0.4962638038385778,0.7205095569483458,0.5593750072222895,-74.27288299375806,0.9700572054669743,2.788381896726748,1143.0993180255177,38.946709871292114
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,3.4,10000.0,0.7525,3600000,-3.3679094417303764e-6,0.0002027955034611862,716.3411909627556,0.47310973169381937,0.5216345091452135,0.6672632203215603,-71.69444580408828,0.9499999999976113,0.959519567294972,7827.11604533989,38.94675588607788
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,3.4,10000.0,1.0,3600000,-5.051792957344081e-6,8.025653409086078e-5,307.56546485023733,0.4866786774119927,0.6680824886693403,0.41895353053016726,-68.33857677696558,1.0062413844468292,2.4335301474255884,1189.1136107342077,54.826364040374756
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,3.4,10000.0,1.0,3600000,-4.9274705937364945e-6,0.0002981048223007688,276.04693064342285,0.4571062449104871,0.5224565335651734,0.4688498239384322,-89.0707715002548,1.1122977094189106,0.5962887019323697,7441.795922159207,54.82641100883484
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.1,10000.0,0.01,3600000,-1.90288388399311e-6,0.0001247897263217642,715.1902845820039,0.4754918775461479,0.6420296961227807,0.3234313982010095,-78.23155695174141,0.9722940171739978,2.616186283510831,1077.5990964048924,47.776288986206055
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.1,10000.0,0.01,3600000,7.150533384564463e-8,0.0002016984152234689,360.5725177958163,0.4594658540684586,0.5659858565200208,0.45702174577611143,-64.34214945199066,1.0059729698610829,0.6243936960777383,8268.205276220786,47.77633714675903
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.1,10000.0,0.2575,3600000,1.881561080845197e-6,4.577335338143544e-5,641.3766124143284,0.47384306294761325,0.5501869288764736,0.2077235606281502,-80.18319958264547,0.9719509417363453,2.3149408955642046,767.1475796062114,42.560211181640625
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.1,10000.0,0.2575,3600000,2.0193854437284732e-6,0.00013355290253795984,429.4293842371754,0.4579592184995242,0.49311916242597453,0.17061788063919847,-67.01219588136117,0.9499999985685944,0.6547976932619658,9139.969401481127,42.56026005744934
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.1,10000.0,0.505,3600000,5.554063049006701e-6,8.754603769115153e-5,389.41292921945035,0.47007585771539956,0.8611402599195274,0.6259334300688093,-68.74299074252319,1.0181812653402547,1.4512876985784986,2105.0427226626516,43.798628091812134
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.1,10000.0,0.505,3600000,7.37278628423911e-6,0.00046195604182430787,584.8466905091694,0.4525560154188829,0.6509521328071697,0.529206870973689,-70.05267881500176,1.0007185147851088,0.6033885529621603,6245.838349443717,43.79867506027222
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.1,10000.0,0.7525,3600000,-4.599573769942967e-6,7.911264716116892e-5,333.1514168347908,0.4838773571234007,0.9203874752436848,0.6867740992559618,-76.7809680032682,0.9500000000277201,2.174941256902763,1473.4369854437055,44.66625380516052
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.1,10000.0,0.7525,3600000,-4.633420763921388e-6,0.00028229501220693306,446.7874716032118,0.4610770144519755,0.643866233704901,0.4944014608410944,-74.52614221786318,0.950402793993126,0.6707257971238744,7783.072536698202,44.66630697250366
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.1,10000.0,1.0,3600000,-5.358174142963404e-5,0.0007141050900793547,122.05795509639637,0.48747674938963986,0.7116951340086801,0.7062385007130603,-63.72903053855386,1.0209498559898535,0.4306799351321105,79863.74904423014,44.79828715324402
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.1,10000.0,1.0,3600000,-5.557784420139344e-5,0.0036108963841398013,135.16234360658333,0.44964291449356214,0.4598660472532064,0.43032658756226344,-71.89381120600385,1.0197106886532623,0.3046238503159215,186550.9786471745,44.798336029052734
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.8,10000.0,0.01,3600000,7.719960281877018e-7,7.973068505886783e-5,434.0925757164043,0.48840982058691423,0.6074526936466565,0.5507143593921461,-74.95596815911979,1.0193789448481774,1.877720507832089,689.3366593260414,44.09769010543823
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.8,10000.0,0.01,3600000,2.579217899124779e-6,0.0003076981447481547,812.9234193787423,0.4694135117638331,0.5174593980851578,0.6864831334416891,-72.05013937416764,1.6451596713904355,0.6366542994681603,7116.979196838177,44.09773802757263
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.8,10000.0,0.2575,3600000,-1.265300784237522e-6,0.00011889845581509254,339.1355783293913,0.46343175918317975,0.5746869559529407,0.46969904931173817,-69.5688802856333,1.1027173325898598,2.0931995893941537,758.4489727623968,42.16309595108032
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.8,10000.0,0.2575,3600000,-2.0642948028664443e-6,0.0005136917085737635,396.9064278137233,0.446328266579618,0.47520366790558655,0.5187395931954188,-69.2089006741247,0.9499999999033248,0.5179064053015195,4729.5771433792215,42.16314101219177
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.8,10000.0,0.505,3600000,-4.570715780063502e-6,0.00013597792987512318,380.7288207042193,0.48940833008039636,0.6738309591213547,0.8284936143742133,-70.3091746116637,1.0080813134968927,1.4051063575528948,1171.641677904513,43.470638036727905
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.8,10000.0,0.505,3600000,-4.785105524686594e-6,0.0006542179352707761,272.8759817985834,0.4639396601205103,0.5675016199887326,0.5534054815811095,-79.55728924664288,1.3183438251824535,0.6524934032345252,4808.89647706486,43.47068405151367
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.8,10000.0,0.7525,3600000,2.532006446211023e-6,5.309481774441633e-5,348.55376103921844,0.45960889396348614,0.6145763783775823,0.32367880955398054,-70.5804226252501,1.0095461722026173,2.1033359054943865,885.5526839138371,41.61355209350586
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.8,10000.0,0.7525,3600000,2.5772029566040783e-6,0.00018095019599126744,551.4151788053963,0.44553830612739925,0.47407534751367764,0.28194722972541847,-72.25528392450985,0.9801840232361179,0.6973630636856377,8068.388818956012,41.61360001564026
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.8,10000.0,1.0,3600000,-8.264263545700846e-6,0.0001569684238104928,192.16811283921308,0.48987534795530424,0.9703984158657786,0.6551524710773478,-70.44933286480354,1.075988084915507,1.1909765718958756,2806.03266752514,41.634140968322754
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.0,4.8,10000.0,1.0,3600000,-8.522161002877098e-6,0.0004821441660436495,186.71568375610568,0.4616283062141407,0.7462870632190121,0.7788232234237668,-71.84943169117899,1.09150070444923,0.5821215867873459,7734.084567678296,41.63418698310852
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.0,10000.0,0.01,3600000,2.0635633720266342e-6,5.354272585953327e-5,797.6640700251457,0.4940689511791886,0.5957852791134853,0.3652870719721077,-71.61862453722271,0.9868745963412978,1.3887255722654128,604.6141496293396,46.97455906867981
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.0,10000.0,0.01,3600000,6.892233083465571e-7,0.00011680716079338025,461.44779041006194,0.4777127536146295,0.5178635568207869,0.3586346657969054,-70.96240558893916,1.0205197895079134,0.6752567586938273,9482.408082028336,46.974607944488525
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.0,10000.0,0.2575,3600000,-8.238470423849922e-6,0.0001329161029468012,475.8878556419662,0.49298211189706237,0.8379640397184892,0.6173048090373614,-67.94459340602883,0.9783910044567687,2.9744247670973873,2740.547200305037,43.439024925231934
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.0,10000.0,0.2575,3600000,-8.418165715520482e-6,0.0005203077073277568,734.2241783298065,0.4661029568319412,0.6586490767205264,0.5437603259459141,-79.19329428161272,0.9986550524647377,0.5996778420865017,7051.238068755624,43.43907284736633
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.0,10000.0,0.505,3600000,2.3979895012346193e-6,6.268088845309994e-5,484.968259802711,0.46961729446088063,0.49144387760647734,0.2843471472509566,-63.13228757073477,0.9919795534850512,1.9161903138934997,732.7778037658568,43.06605505943298
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.0,10000.0,0.505,3600000,1.6561809620209032e-6,0.00022107617533473621,481.47421310333004,0.4570044087173157,0.5001367316822876,0.5072301161000755,-68.34047453572711,0.9815611694369519,0.5894926366585207,7755.322652343018,43.066102027893066
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.0,10000.0,0.7525,3600000,-2.7930463461497063e-6,0.0001403112902319863,506.6740238119553,0.4912151673932798,0.5428145262127658,0.6711188166788984,-79.65825388318858,0.9982051638079779,1.3230607973203425,721.6788729530055,44.447603940963745
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.0,10000.0,0.7525,3600000,-3.878267588581848e-6,0.000737517082970791,455.82045481976064,0.46440371688917986,0.5147880246102028,0.835281948432789,-87.45859016803524,0.9764412313451419,0.5922504548569759,3883.489465349209,44.447654008865356
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.0,10000.0,1.0,3600000,4.585389580524899e-6,0.00017145237365214492,426.47445899914186,0.4726198272041508,0.6220157371903198,0.5456323068611347,-70.2183465810006,1.0446827849428855,1.1251403773142246,1308.3498525088294,46.01328802108765
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.0,10000.0,1.0,3600000,5.487976469226815e-6,0.0008725682396535248,331.1728447128992,0.4596774352277806,0.49174991317327965,0.7524854449527413,-72.22380787416675,1.0188724329004106,0.4443871831441635,4016.113058432267,46.01333713531494
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.7,10000.0,0.01,3600000,-2.259299353035858e-6,5.231044316368055e-5,713.9410426606671,0.4928370950674007,0.7267998261584233,0.42657647387250924,-81.79799245663132,1.0150382480313853,3.000736145685162,1135.2073790126253,92.05580115318298
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.7,10000.0,0.01,3600000,-1.706917319264873e-7,0.0002461167432393884,1296.0593493575445,0.46833160185188866,0.5107934100061052,0.3244741098813059,-61.76100421300806,1.230212942416841,0.6995100862968154,7828.407060908454,92.51423192024231
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.7,10000.0,0.2575,3600000,2.3410593740493157e-6,6.721913892994256e-5,328.97843657581984,0.4715760009298433,0.4688466818105241,0.6426786851777022,-71.85375838091326,1.0211751225502348,2.062281079079017,920.7426699850641,45.54113483428955
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.7,10000.0,0.2575,3600000,3.449142956194718e-6,0.00021943870985397995,318.9225366476218,0.45905002735768796,0.5335909730299384,0.7062774079006979,-68.16504430675982,0.995486488625586,0.6171778322067172,7852.061569996143,45.54118800163269
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.7,10000.0,0.505,3600000,3.189217440110068e-6,6.689656034398437e-5,515.886660322822,0.46900259864804794,0.775349081218335,0.5337420620212552,-70.89332605638336,1.0039753260617057,1.9870141936145114,1356.8287774479074,45.03107690811157
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.7,10000.0,0.505,3600000,4.07053980936938e-6,0.0002468849336600194,713.0912345980256,0.4547138955397869,0.6224228245621197,0.4206977084849404,-76.46615758497113,0.9922039634588975,0.6367668408096524,7644.105755515375,45.03112483024597
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.7,10000.0,0.7525,3600000,-3.472861623083757e-6,5.956548296361834e-5,293.3098174088992,0.4902807940026361,0.7908215466116265,0.36857567494563126,-85.9352038278284,1.0187026060177207,1.5893548105423456,795.7000544546155,42.87530207633972
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.7,10000.0,0.7525,3600000,-2.485679979728981e-6,0.00025090882760230845,653.4919214364202,0.46260289554621575,0.49850827918668894,0.2314971134432749,-73.64707092784691,1.0402805619910198,0.6256040797912412,7757.075083051067,42.87535309791565
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.7,10000.0,1.0,3600000,7.356836866445928e-6,0.00010326879247851054,289.57672496000276,0.4626711849452964,0.8806208925187635,0.642077576144355,-70.78261209823211,1.0615419910635981,1.0524649048141723,2699.3040885097944,43.3625111579895
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,2.7,10000.0,1.0,3600000,6.790781907866908e-6,0.00042327788080933997,213.7023290217606,0.4474901671080365,0.6211268261055842,0.45554383923193953,-70.49224758673694,0.9595480727202174,0.36783970724026943,6560.923111766159,43.362560987472534
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,3.4,10000.0,0.01,3600000,-1.7684812753895412e-6,6.995291283360788e-5,510.2965001385785,0.48852544101756307,0.628906085833557,0.39415784316729374,-60.860227290773544,0.9499999999308418,1.9971163659065576,667.1127851935579,43.25570583343506
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,3.4,10000.0,0.01,3600000,-3.6192928064064706e-7,0.00018936485927108628,759.7107444549715,0.4683031358773773,0.5353954677470728,0.38897436072072367,-71.72582808405066,1.0402303439049225,0.6458637584999222,8399.364940362993,43.2557578086853
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,3.4,10000.0,0.2575,3600000,-7.274175881214036e-6,0.0001233144985397877,265.3125858771323,0.4990075000699859,0.825129303310373,0.7723897917988846,-61.50836193152663,0.9499999999993551,1.5131567613902794,2077.1666388853237,42.154988050460815
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,3.4,10000.0,0.2575,3600000,-7.498580815087896e-6,0.00043736187552304874,434.3195312300872,0.4757130751572364,0.6624768773455788,0.9336112305151649,-74.48272432697762,0.990993882928886,0.7385243003855994,7019.03579533093,42.15503406524658
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,3.4,10000.0,0.505,3600000,-6.130882009949996e-6,7.362922181149419e-5,111.66679333646584,0.4800567297021786,0.6631973773719869,0.3803603863390071,-72.57237030731174,1.0095310354416016,1.5526175460600389,1260.8316172431605,41.459341049194336
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,3.4,10000.0,0.505,3600000,-6.070346593136676e-6,0.00029580918106468187,180.62147050037723,0.4455472958749411,0.49512855845109205,0.607181557333581,-72.70699293910162,0.9500000000157249,0.4451974744384288,8241.469540605343,41.459388971328735
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,3.4,10000.0,0.7525,3600000,1.32950574593985e-6,5.057724123342782e-5,296.4825223977421,0.4795267169307868,0.6154164967968707,0.29947589166107813,-80.79195022528381,0.9848691576066307,1.8266652775374383,573.2616376012928,41.57109498977661
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,3.4,10000.0,0.7525,3600000,2.9688767104021527e-6,0.00028574828576178007,316.4485892207584,0.4582345241524864,0.4746839757267878,0.26827976457306096,-68.60004456414987,0.9786129747428094,0.6119266159449059,6855.223740318701,41.571146965026855
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,3.4,10000.0,1.0,3600000,-4.90078360912436e-6,0.0001337526334551634,332.52661934340534,0.4962559812185048,0.7610814615278239,0.5660446657469416,-69.65968019143202,0.9499999999932711,0.6062315012378172,1365.7336127638714,43.68554210662842
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,3.4,10000.0,1.0,3600000,-5.463468865100711e-6,0.0006188929066275351,432.68214440181924,0.47571054787054845,0.5163533433741981,0.7387892503550525,-66.38862127617992,0.9930981604650759,0.5605351139713405,5221.231633138646,43.68559217453003
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,4.1,10000.0,0.01,3600000,2.14367226344351e-6,0.00013404852123581775,335.49375430033496,0.48124366037364724,0.4432141380899281,0.42633783391468777,-62.43534499432116,1.0339735378224484,1.331499448988519,697.7700035747617,40.06978988647461
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,4.1,10000.0,0.01,3600000,2.334837184215231e-6,0.000448524436434993,712.9312392593629,0.4599877216959122,0.45843771038137493,0.37601301270040416,-54.533944932977974,0.9499999999999993,0.6082777166970955,5182.219252141913,40.06983685493469
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,4.1,10000.0,0.2575,3600000,-1.8558008295534785e-6,3.768415300354235e-5,160.86027237881387,0.4854054670334792,0.5025462762733676,0.4787381012847499,-70.0992801726467,1.0329717991132825,2.405493689964637,674.4047951372884,39.77657699584961
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,4.1,10000.0,0.2575,3600000,-1.708075427382159e-6,0.00017450926231540157,585.4002386374898,0.4628396253845392,0.49127783506562456,0.29942351413145407,-72.97360622501002,1.0451975098770092,0.7132076729610778,8557.148336881939,39.77662801742554
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,4.1,10000.0,0.505,3600000,5.644243845228781e-6,7.46453539536495e-5,266.6281558340827,0.4633689145402499,0.8796551070518077,0.5800312812454079,-74.0188623556287,1.0016961696751467,1.3120436480471849,2069.8401050862767,40.54164004325867
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,4.1,10000.0,0.505,3600000,4.174381457029649e-6,0.00024623471924253626,205.354212116278,0.44760559323466265,0.7409380869829612,0.6045820026632897,-74.65233440296791,1.1925036272581493,0.5216446121205383,8328.390828343961,40.541687965393066
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,4.1,10000.0,0.7525,3600000,-9.25832654198771e-6,0.0001544980483313399,158.74436455401272,0.48892768677902415,0.7746080662036612,0.6715008812976997,-67.7654262219455,0.9970011361828822,1.1249941424822365,2826.0600498941,38.833194971084595
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,4.1,10000.0,0.7525,3600000,-7.972196676053372e-6,0.0005676848831284386,287.54327856042784,0.4569081515414872,0.5620534569574798,0.4717872995798176,-71.72225882813677,1.1669516654163146,0.5229450339520805,6696.074376840701,38.83324480056763
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,4.1,10000.0,1.0,3600000,2.5713787969655115e-6,4.1174943595451553e-5,352.75978759315325,0.4766137737385527,0.6125264649805972,0.3771470283597744,-72.33041307370814,1.0209737957333498,2.0978189803131015,896.5059823879096,40.06522607803345
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,4.1,10000.0,1.0,3600000,2.3731698153222976e-6,0.0001924584664101809,693.4918688204099,0.4643568354856075,0.5051869908961149,0.2508332665595982,-90.01865849083435,0.9499999986516827,0.7369146605208569,7657.716869059099,40.06527400016785
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,4.8,10000.0,0.01,3600000,2.845052485708652e-6,5.1828464703873613e-5,359.7730399143168,0.47480602870001665,0.7543346626896238,0.4908962480419775,-71.2203385156984,1.0012446653623088,1.5503310077634902,1016.8949911817194,41.0981810092926
MicroPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,4.8,10000.0,0.01,3600000,2.5848706454245466e-6,0.00023630105982396394,669.8462676612967,0.46557306123322384,0.5537893310127288,0.32257866826822523,-71.79637257926076,0.9499999999934803,0.5504246337265051,7785.921699779576,41.098222970962524
MidPrice,1,1,12,20.0,15.0,5.0,40.0,5.0,40.0,0.01,3.5,4.8,10000.0,0.2575,3600000,-2.062774958576282e-6,5.364529543973005e-5,387.2114751609155,0.48573463975508824,0.4976349253343299,0.28356303362375507,-72.43332022660046,0.987419824250727,2.3896507895442007,635.0381025835223,40.14378809928894
