Nt,Nv,Nh,Lambdal,Lambdah,LambdalMin,LambdalMax,LambdahMin,LambdahMax,Delta,Kappa,Nu,M0,Sigma,T,Mean,StandardDeviation,Kurtosis,Hurst,GPH,ADF,GARCH,Hill
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,2.75,10000.0,0.325,3600000,-3.831348922994069e-5,0.003986390378958681,748.9253829127872,0.5128766264634551,0.29566940945746994,-58.00775806830017,1.0082870025573296,0.13514319687192083
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,2.75,10000.0,0.55,3600000,-3.831348922994069e-5,0.003986390378958681,748.9253829127872,0.5128766264634551,0.29566940945746994,-58.00775806830017,1.0082870025573296,0.13514319687192083
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,2.75,10000.0,0.775,3600000,-3.831348922994069e-5,0.003986390378958681,748.9253829127872,0.5128766264634551,0.29566940945746994,-58.00775806830017,1.0082870025573296,0.13514319687192083
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,2.75,10000.0,1.0,3600000,-3.831348922994069e-5,0.003986390378958681,748.9253829127872,0.5128766264634551,0.29566940945746994,-58.00775806830017,1.0082870025573296,0.13514319687192083
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,3.0,10000.0,0.1,3600000,1.9750485172060695e-5,0.0045411973259499045,599.0611476336796,0.49600305454569854,0.5229824470989449,-64.11727502079663,1.5525048962575403,0.08336426384371509
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,3.0,10000.0,0.325,3600000,8.53992945538389e-5,0.004683867667219875,552.9026572442943,0.5525639002264277,0.466854148528268,-63.83595343651133,1.2038456890855485,0.025514399582036194
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,3.0,10000.0,0.55,3600000,8.53992945538389e-5,0.004683867667219875,552.9026572442943,0.5525639002264277,0.466854148528268,-63.83595343651133,1.2038456890855485,0.025514399582036194
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,3.0,10000.0,0.775,3600000,8.53992945538389e-5,0.004683867667219875,552.9026572442943,0.5525639002264277,0.466854148528268,-63.83595343651133,1.2038456890855485,0.025514399582036194
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.0,3.0,10000.0,1.0,3600000,8.53992945538389e-5,0.004683867667219875,552.9026572442943,0.5525639002264277,0.466854148528268,-63.83595343651133,1.2038456890855485,0.025514399582036194
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.0,10000.0,0.1,3600000,-3.48704378771838e-5,0.018677175557015018,498.8829155278871,0.4574367948018857,0.37977110679688453,-64.81864347115473,0.9500000127647187,0.09374628809007479
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.0,10000.0,0.325,3600000,-0.00015508080670578059,0.009054961987981449,476.10570000986155,0.6957876104097164,0.628688678834588,-58.27974787060022,0.983209815754313,0.1436091810429701
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.0,10000.0,0.55,3600000,-0.00015508080670578059,0.009054961987981449,476.10570000986155,0.6957876104097164,0.628688678834588,-58.27974787060022,0.983209815754313,0.1436091810429701
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.0,10000.0,0.775,3600000,-0.00015508080670578059,0.009054961987981449,476.10570000986155,0.6957876104097164,0.628688678834588,-58.27974787060022,0.983209815754313,0.1436091810429701
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.0,10000.0,1.0,3600000,-0.00015508080670578059,0.009054961987981449,476.10570000986155,0.6957876104097164,0.628688678834588,-58.27974787060022,0.983209815754313,0.1436091810429701
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.25,10000.0,0.1,3600000,-5.363737524244856e-5,0.00432141945218281,315.7771750652332,0.611040338922237,0.32029367693630423,-55.44211536620588,0.9195392853205695,-0.017197985993869097
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.25,10000.0,0.325,3600000,0.00011673790742400968,0.002900752195847715,305.7794124629206,0.716710883228183,0.5986847258344399,-64.76766902567113,1.2032172677308148,-0.04693350450135582
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.25,10000.0,0.55,3600000,0.00011411022107959871,0.002888360496209979,301.93915362006373,0.723332186867426,0.35206719528832425,-66.83600454103261,1.2643772430041196,-0.008467339089301239
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.25,10000.0,0.775,3600000,0.00011411022107959871,0.002888360496209979,301.93915362006373,0.723332186867426,0.35206719528832425,-66.83600454103261,1.2643772430041196,-0.008467339089301239
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.25,10000.0,1.0,3600000,0.00011411022107959871,0.002888360496209979,301.93915362006373,0.723332186867426,0.35206719528832425,-66.83600454103261,1.2643772430041196,-0.008467339089301239
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.5,10000.0,0.1,3600000,3.9322130663967006e-5,0.002696121763715234,686.0381111088999,0.6212644056141168,0.682671935162829,-64.94305462906578,0.9595707692236138,0.039282675161302606
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.5,10000.0,0.325,3600000,7.63193341605657e-5,0.0028743223100564834,561.898094978034,0.6518080204269753,0.4610258923121205,-63.66059836905702,0.9394088825488914,0.3565734306138778
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.5,10000.0,0.55,3600000,8.551293753650446e-5,0.0027946861875106613,599.0203817179644,0.6667373802515111,0.4833717869053525,-65.5728309036314,0.9837267696894905,0.013468429577239479
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.5,10000.0,0.775,3600000,8.551293753650446e-5,0.0027946861875106613,599.0203817179644,0.6667373802515111,0.4833717869053525,-65.5728309036314,0.9837267696894905,0.013468429577239479
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.5,10000.0,1.0,3600000,8.551293753650446e-5,0.0027946861875106613,599.0203817179644,0.6667373802515111,0.4833717869053525,-65.5728309036314,0.9837267696894905,0.013468429577239479
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.75,10000.0,0.1,3600000,7.610885980593009e-5,0.00444411943391957,198.766843974242,0.4473003273861996,0.3592817492757336,-61.39357943446502,1.0006568415996357,-0.038963501878328935
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.75,10000.0,0.325,3600000,0.00013198450446236893,0.004466936391218979,213.22564985626204,0.4777949148364998,0.48831373585673893,-62.38538862813757,0.9515217525929358,-0.06983356562265246
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.75,10000.0,0.55,3600000,0.00011405320086699503,0.0025380287502741257,281.2697186886209,0.7231353325575439,0.3995656113871583,-64.70624700634028,0.9119991685534693,0.0004957236847752432
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.75,10000.0,0.775,3600000,0.00011405320086699503,0.0025380287502741257,281.2697186886209,0.7231353325575439,0.3995656113871583,-64.70624700634028,0.9119991685534693,0.0004957236847752432
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,2.75,10000.0,1.0,3600000,0.00011405320086699503,0.0025380287502741257,281.2697186886209,0.7231353325575439,0.3995656113871583,-64.70624700634028,0.9119991685534693,0.0004957236847752432
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,3.0,10000.0,0.1,3600000,3.402587293871094e-5,0.0021930757917969805,655.7024677719924,0.55661227628923,0.3602494465098982,-64.10692768100623,0.9739653493324179,0.10048742064127289
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,3.0,10000.0,0.325,3600000,0.00011450027520953258,0.003875708319645136,376.85752286159766,0.6477854034453586,0.5097200427408001,-64.19368701100059,0.9658949759425575,-0.0103990124622362
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,3.0,10000.0,0.55,3600000,0.0001409222756200085,0.0033877978758306533,621.1381094080373,0.7398000087163016,0.5131373664022166,-65.44877377262638,0.9917135308707524,0.016459688749937966
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,3.0,10000.0,0.775,3600000,0.0001409222756200085,0.0033877978758306533,621.1381094080373,0.7398000087163016,0.5131373664022166,-65.44877377262638,0.9917135308707524,0.016459688749937966
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,1.5,3.0,10000.0,1.0,3600000,0.0001409222756200085,0.0033877978758306533,621.1381094080373,0.7398000087163016,0.5131373664022166,-65.44877377262638,0.9917135308707524,0.016459688749937966
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.0,10000.0,0.1,3600000,0.00012946455177278445,0.004130734840570725,498.2310585336027,0.7683956176425512,0.8131605883573325,-64.1858664151709,0.9903880288729299,0.1341332877897077
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.0,10000.0,0.325,3600000,0.00012564555591788472,0.004295871013809607,439.98978318423093,0.7692967579143485,0.7918360108133148,-65.52201324290179,1.04628805799008,0.16334912482166908
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.0,10000.0,0.55,3600000,0.0001252990156182739,0.003925223914738117,565.2311137772457,0.786023852851523,0.6265073023910979,-67.43702936232985,1.0792751931234243,0.17196268117323124
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.0,10000.0,0.775,3600000,0.0001252990156182739,0.003925223914738117,565.2311137772457,0.786023852851523,0.6265073023910979,-67.43702936232985,1.0792751931234243,0.17196268117323124
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.0,10000.0,1.0,3600000,0.0001252990156182739,0.003925223914738117,565.2311137772457,0.786023852851523,0.6265073023910979,-67.43702936232985,1.0792751931234243,0.17196268117323124
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.25,10000.0,0.1,3600000,0.0001024996300674557,0.006171589055438174,205.28266108628287,0.47257645269302323,0.36140786766965793,-56.59618800587015,1.0025496625279846,-0.08519612322501756
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.25,10000.0,0.325,3600000,7.742046985920317e-5,0.0034790495791908217,142.184497186097,0.608673745259114,0.5520862423573715,-64.32517805778005,0.940910220070499,0.29998022956702036
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.25,10000.0,0.55,3600000,0.00010969228490563003,0.0026407470440765394,297.76455920652467,0.7499362938585408,0.3958393437679668,-65.06497545707877,0.9844550336683136,-0.020127407739214884
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.25,10000.0,0.775,3600000,0.00010969228490563003,0.0026407470440765394,297.76455920652467,0.7499362938585408,0.3958393437679668,-65.06497545707877,0.9844550336683136,-0.020127407739214884
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.25,10000.0,1.0,3600000,0.00010969228490563003,0.0026407470440765394,297.76455920652467,0.7499362938585408,0.3958393437679668,-65.06497545707877,0.9844550336683136,-0.020127407739214884
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.5,10000.0,0.1,3600000,5.763526473789165e-5,0.0032071588622042176,204.46064187305126,0.4864263388818231,0.3503041655395657,-63.003961857621974,1.1462854937262934,-0.07368132029126027
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.5,10000.0,0.325,3600000,9.918701999476084e-5,0.005707524637489074,278.95845224599213,0.5541556883789348,0.5112622711858346,-65.32872343849874,0.9490709838908586,-0.06040309335156137
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.5,10000.0,0.55,3600000,0.00015955936979990989,0.006604015057651521,226.02839204227251,0.5437987805244807,0.3590689932867355,-68.30082116707227,0.9437276277898987,0.35216575251203114
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.5,10000.0,0.775,3600000,0.00020982347486648903,0.005189970552544573,123.21574694271061,0.5654479486178527,0.4491027289771637,-62.53441954746352,0.924917289441209,-0.1482027822752787
1,1,10,20.0,15.0,5.0,40.0,5.0,40.0,0.0325,2.0,2.5,10000.0,1.0,3600000,0.00025652620307875003,0.006867099689357914,110.46106679826293,0.6067357256505472,0.36582530072996955,-64.88566354032656,1.0249975381086354,0.4944181576856121
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.0,2.5,10000.0,0.775,3600000,0.00011513111475153106,0.005228466169203626,1640.3204110144704,0.6386691088089143,0.4536354873085848,-59.1769634455254,0.9003264610156554,0.284693821738985
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.0,2.5,10000.0,1.0,3600000,0.00011513111475153106,0.005228466169203626,1640.3204110144704,0.6386691088089143,0.4536354873085848,-59.1769634455254,0.9003264610156554,0.284693821738985
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.0,2.75,10000.0,0.1,3600000,0.00012594315933631893,0.005801659322929631,1448.3614277013119,0.5351130048218451,0.24672599320624364,-37.77339372008396,0.9803872809823169,0.29733517152515
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.0,2.75,10000.0,0.325,3600000,0.00012603250510359528,0.005802955002624505,1447.7480936317093,0.5352011347410802,0.23706602714240296,-37.773462039571164,0.9494540076663126,0.29735482971191923
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.0,2.75,10000.0,0.55,3600000,0.00012603250510359528,0.005802955002624505,1447.7480936317093,0.5352011347410802,0.23706602714240296,-37.773462039571164,0.9494540076663126,0.29735482971191923
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.0,2.75,10000.0,0.775,3600000,0.00012603250510359528,0.005802955002624505,1447.7480936317093,0.5352011347410802,0.23706602714240296,-37.773462039571164,0.9494540076663126,0.29735482971191923
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.0,2.75,10000.0,1.0,3600000,0.00012603250510359528,0.005802955002624505,1447.7480936317093,0.5352011347410802,0.23706602714240296,-37.773462039571164,0.9494540076663126,0.29735482971191923
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.0,3.0,10000.0,0.1,3600000,0.0001243573740546107,0.00583119598457631,1441.4651275704296,0.5341984616129718,0.24605421827237792,-37.824515677850584,1.0255462536004285,0.20479086439187544
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.0,3.0,10000.0,0.325,3600000,0.00012435620015859613,0.005827760105245976,1440.7898831784853,0.5343336112683743,0.23666173794926393,-37.823406729633916,0.9192125337796258,0.20471178060185663
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.0,3.0,10000.0,0.55,3600000,0.00012435620015859613,0.005827760105245976,1440.7898831784853,0.5343336112683743,0.23666173794926393,-37.823406729633916,0.9192125337796258,0.20471178060185663
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.0,3.0,10000.0,0.775,3600000,0.00012435620015859613,0.005827760105245976,1440.7898831784853,0.5343336112683743,0.23666173794926393,-37.823406729633916,0.9192125337796258,0.20471178060185663
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.0,3.0,10000.0,1.0,3600000,0.00012435620015859613,0.005827760105245976,1440.7898831784853,0.5343336112683743,0.23666173794926393,-37.823406729633916,0.9192125337796258,0.20471178060185663
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.0,10000.0,0.1,3600000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.0,10000.0,0.325,3600000,7.134248859680675e-5,0.008767877706879673,687.7347020574872,0.5700539425087584,0.3014939616925882,-52.49552663710409,0.8962440915159454,0.26586786478981317
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.0,10000.0,0.55,3600000,7.796240427773131e-5,0.008693807664440866,703.1128485238493,0.5799626708186109,0.30514817843405495,-53.40823521959946,0.9214206763021089,0.2670899629473983
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.0,10000.0,0.775,3600000,7.796240427773131e-5,0.008693807664440866,703.1128485238493,0.5799626708186109,0.30514817843405495,-53.40823521959946,0.9214206763021089,0.2670899629473983
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.0,10000.0,1.0,3600000,7.796240427773131e-5,0.008693807664440866,703.1128485238493,0.5799626708186109,0.30514817843405495,-53.40823521959946,0.9214206763021089,0.2670899629473983
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.25,10000.0,0.1,3600000,5.6545888671290644e-5,0.0018927509271676791,498.09700389164544,0.6437506037728412,0.675860199232966,-55.81579257695523,0.9500000032515855,0.10822279448753387
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.25,10000.0,0.325,3600000,4.9652054398283124e-5,0.0019599134080445536,456.7063290790874,0.5873766474185674,0.611228249985341,-51.97143275269478,0.9500000039137836,0.09806896759941165
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.25,10000.0,0.55,3600000,4.9652054398283124e-5,0.0019599134080445536,456.7063290790874,0.5873766474185674,0.611228249985341,-51.97143275269478,0.9500000039137836,0.09806896759941165
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.25,10000.0,0.775,3600000,4.9652054398283124e-5,0.0019599134080445536,456.7063290790874,0.5873766474185674,0.611228249985341,-51.97143275269478,0.9500000039137836,0.09806896759941165
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.25,10000.0,1.0,3600000,4.9652054398283124e-5,0.0019599134080445536,456.7063290790874,0.5873766474185674,0.611228249985341,-51.97143275269478,0.9500000039137836,0.09806896759941165
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.5,10000.0,0.1,3600000,-4.906333286146101e-5,0.0030901863271384166,213.0425907860531,0.5428227829863215,0.5465163304412911,-56.68490292611768,0.9642221060380719,0.0037627602956872646
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.5,10000.0,0.325,3600000,4.9604895011412003e-5,0.00266348419135721,1042.2979265020272,0.5811287527781331,0.354577268202985,-40.03152696254409,0.937689811162371,0.23754422894446015
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.5,10000.0,0.55,3600000,4.9604895011412003e-5,0.00266348419135721,1042.2979265020272,0.5811287527781331,0.354577268202985,-40.03152696254409,0.937689811162371,0.23754422894446015
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.5,10000.0,0.775,3600000,4.9604895011412003e-5,0.00266348419135721,1042.2979265020272,0.5811287527781331,0.354577268202985,-40.03152696254409,0.937689811162371,0.23754422894446015
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.5,10000.0,1.0,3600000,4.9604895011412003e-5,0.00266348419135721,1042.2979265020272,0.5811287527781331,0.354577268202985,-40.03152696254409,0.937689811162371,0.23754422894446015
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.75,10000.0,0.1,3600000,-1.0691229188433155e-5,0.004122084374476704,278.5291688053916,0.4026101560885135,0.7352361325519033,-57.120430326195745,0.9828884607495111,0.002482010115686663
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.75,10000.0,0.325,3600000,4.426079048221054e-5,0.0023256449944669515,1016.9676324952112,0.5757811432304933,0.3533662941585364,-39.88153970453633,0.9308973521553288,0.1705415409897778
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.75,10000.0,0.55,3600000,4.426079048221054e-5,0.0023256449944669515,1016.9676324952112,0.5757811432304933,0.3533662941585364,-39.88153970453633,0.9308973521553288,0.1705415409897778
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.75,10000.0,0.775,3600000,4.426079048221054e-5,0.0023256449944669515,1016.9676324952112,0.5757811432304933,0.3533662941585364,-39.88153970453633,0.9308973521553288,0.1705415409897778
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,2.75,10000.0,1.0,3600000,4.426079048221054e-5,0.0023256449944669515,1016.9676324952112,0.5757811432304933,0.3533662941585364,-39.88153970453633,0.9308973521553288,0.1705415409897778
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,3.0,10000.0,0.1,3600000,-0.00022718359388615442,0.01709360133831811,215.2285355544196,0.486388114379735,0.5780143015701158,-59.758129708123604,1.0199011135700173,-0.06542181724002549
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,3.0,10000.0,0.325,3600000,4.121510027538666e-5,0.0023339583913145313,1007.7341506715941,0.5726196642414043,0.3447136094070156,-39.9685626631643,1.008112218557722,0.18316004516845807
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,3.0,10000.0,0.55,3600000,4.121510027538666e-5,0.0023339583913145313,1007.7341506715941,0.5726196642414043,0.3447136094070156,-39.9685626631643,1.008112218557722,0.18316004516845807
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,3.0,10000.0,0.775,3600000,4.121510027538666e-5,0.0023339583913145313,1007.7341506715941,0.5726196642414043,0.3447136094070156,-39.9685626631643,1.008112218557722,0.18316004516845807
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,1.5,3.0,10000.0,1.0,3600000,4.121510027538666e-5,0.0023339583913145313,1007.7341506715941,0.5726196642414043,0.3447136094070156,-39.9685626631643,1.008112218557722,0.18316004516845807
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.0,10000.0,0.1,3600000,-0.0001058742442120694,0.014126409550853699,209.62251731742379,0.5869657240572583,0.6701538600612722,-61.787938781504664,0.9305641387874394,-0.02767527695796725
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.0,10000.0,0.325,3600000,-2.2885197597550737e-5,0.005077313019463762,185.294917375537,0.49106985962283134,0.4082522818640045,-59.92498438335543,1.0053232887556873,-0.057541167216280685
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.0,10000.0,0.55,3600000,-2.9501786154215688e-5,0.01587648172511031,300.310318953597,0.4285840614024237,0.4612183174141789,-59.161922785970575,0.979711766101439,0.008029838880191906
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.0,10000.0,0.775,3600000,-6.328280682802068e-5,0.011252703083981132,136.66199726270256,0.5681287927062906,0.602390544687864,-59.04395464635258,0.9331670867016542,-0.09872288994929725
1,1,8,20.0,15.0,5.0,40.0,5.0,40.0,0.055,2.0,2.0,10000.0,1.0,3600000,-0.00014105440142043703,0.01290918586814507,345.6658859779523,0.5027095626947555,0.6550560024344864,-56.36587995743721,0.9800748977200703,0.02900425791938798
